ISO,Year,IGVA
UKR,2011,36797146453.2431
UKR,2012,35755331401.7033
UKR,2013,33061744568.35
UKR,2014,29293316577.2293
UKR,2015,24904762800.5273
UKR,2016,25790636788.3393
UKR,2017,26383520700.9868
UKR,2018,27012318344.6125
UKR,2019,27647627770.5323
URY,2000,7443701649.35026
URY,2001,7061417012.17271
URY,2002,6425326679.28361
URY,2003,6508463632.98266
URY,2004,6755500904.28266
URY,2005,7612963550.36429
URY,2006,7723320065.35901
URY,2007,8695136023.02545
URY,2008,8618698392.89648
URY,2009,9076730955.15101
URY,2010,9881322379.14583
URY,2011,9741476869.09119
URY,2012,9666082381.40819
URY,2013,10141780319.1472
URY,2014,10572954705.7542
URY,2015,10625091923.5143
URY,2016,10738458476.2879
URY,2017,10151319435.5962
URY,2018,10436129320.4699
URY,2019,10530876838.5287
UZB,2000,5001675154.59764
UZB,2001,5146506723.72921
UZB,2002,5321488267.46307
UZB,2003,5490550357.43739
UZB,2004,5813595299.26851
UZB,2005,6122930909.49692
UZB,2006,6605301913.12271
UZB,2007,7159773893.63874
UZB,2008,7626160036.28624
UZB,2009,8380316883.49876
UZB,2010,10565011642.2248
UZB,2011,11114510570.0482
UZB,2012,11974237950.3304
UZB,2013,13191163495.8865
UZB,2014,14240839709.0115
UZB,2015,15548567467.2492
UZB,2016,16482191865.1132
UZB,2017,17383378765.8025
UZB,2018,19458839333.767
UZB,2019,21555220427.4471
VCT,2000,90556500.4270266
VCT,2001,92015030.7338843
VCT,2002,95383324.1612837
VCT,2003,108036074.573274
VCT,2004,114312312.799971
VCT,2005,118045238.804085
VCT,2006,123760854.444084
VCT,2007,131532086.23531
VCT,2008,124243992.60823
VCT,2009,117284068.300194
VCT,2010,112270370.37037
VCT,2011,110702450.290498
VCT,2012,108414380.871615
VCT,2013,110538365.630977
VCT,2014,105839163.29857
VCT,2015,111463620.79439
VCT,2016,111094430.310466
VCT,2017,115009672.602937
VCT,2018,118396197.659173
VCT,2019,111819137.556686
VEN,2000,173865276865.247
VEN,2001,179429556649.932
VEN,2002,158221044702.862
VEN,2003,142727494267.168
VEN,2004,167856436497.985
VEN,2005,179261398293.821
VEN,2006,191941513039.073
VEN,2007,199877986040.337
VEN,2008,207232404329.184
VEN,2009,196954308073.158
VEN,2010,190338923088.821
VEN,2011,196148658080.345
VEN,2012,205299690841.213
VEN,2013,204445560640.681
VEN,2014,192500802886.307
VEN,2015,192500802886.307
VEN,2016,192500802886.307
VEN,2017,192500802886.307
VEN,2018,192500802886.307
VEN,2019,192500802886.307
VGB,2000,0.0
VGB,2001,0.0
VGB,2002,0.0
VGB,2003,0.0
VGB,2004,0.0
VGB,2005,0.0
VGB,2006,0.0
VGB,2007,0.0
VGB,2008,0.0
VGB,2009,0.0
VGB,2010,0.0
VGB,2011,0.0
VGB,2012,0.0
VGB,2013,0.0
VGB,2014,0.0
VGB,2015,0.0
VGB,2016,0.0
VGB,2017,0.0
VGB,2018,0.0
VGB,2019,0.0
VIR,2000,0.0
VIR,2001,0.0
VIR,2002,0.0
VIR,2003,0.0
VIR,2004,0.0
VIR,2005,0.0
VIR,2006,0.0
VIR,2007,0.0
VIR,2008,0.0
VIR,2009,0.0
VIR,2010,0.0
VIR,2011,0.0
VIR,2012,0.0
VIR,2013,0.0
VIR,2014,0.0
VIR,2015,0.0
VIR,2016,0.0
VIR,2017,0.0
VIR,2018,0.0
VIR,2019,0.0
VNM,2000,21433234050.846
VNM,2001,23269969289.66
VNM,2002,24955143113.0619
VNM,2003,27295990638.587
VNM,2004,30005721779.2201
VNM,2005,32532031908.7873
VNM,2006,34903557055.0853
VNM,2007,37473922612.0321
VNM,2008,39022846967.3428
VNM,2009,41354775955.1301
VNM,2010,37251066620.8483
VNM,2011,40083400792.3111
VNM,2012,43046289461.9842
VNM,2013,45234877132.3948
VNM,2014,48140869829.3911
VNM,2015,52781142033.4783
VNM,2016,56778204997.8228
VNM,2017,61321340357.151
VNM,2018,66750419615.8574
VNM,2019,72694087756.8103
VUT,2000,66051602.0024945
VUT,2001,52106042.9590156
VUT,2002,42689127.7309931
VUT,2003,40744474.7984736
VUT,2004,39838746.0353823
VUT,2005,41943233.4555062
VUT,2006,52412392.3935906
VUT,2007,47097895.6807462
VUT,2008,60057808.7173317
VUT,2009,76640636.8062822
VUT,2010,86310623.3063449
VUT,2011,69554641.1891564
VUT,2012,54130613.1353373
VUT,2013,59418470.7669143
VUT,2014,61309845.536899
VUT,2015,61309845.536899
VUT,2016,61309845.536899
VUT,2017,61309845.536899
VUT,2018,61309845.536899
VUT,2019,61309845.536899
WSM,2000,86836225.2212018
WSM,2001,97770818.8738246
WSM,2002,102346228.109335
WSM,2003,110302375.91487
WSM,2004,116824918.921819
WSM,2005,122069077.384476
WSM,2006,121479491.966716
WSM,2007,137596318.74699
WSM,2008,136180433.324431
WSM,2009,114782714.594248
WSM,2010,117852864.685948
WSM,2011,126456380.091607
WSM,2012,125224088.120444
WSM,2013,119268121.237124
WSM,2014,120178394.067768
WSM,2015,119503430.111661
WSM,2016,132493249.428726
WSM,2017,124537656.509706
WSM,2018,109040231.049232
WSM,2019,120126308.720284
XKX,2000,1072081347.21167
XKX,2001,1072081347.21167
XKX,2002,1072081347.21167
XKX,2003,1072081347.21167
XKX,2004,1072081347.21167
XKX,2005,1072081347.21167
XKX,2006,1072081347.21167
XKX,2007,978206371.890801
XKX,2008,1204136559.32171
XKX,2009,1349013054.02728
XKX,2010,1388025984.35636
XKX,2011,1445597692.77542
XKX,2012,1540265110.58895
XKX,2013,1654225358.48567
XKX,2014,1627445833.61469
XKX,2015,1766898234.89431
XKX,2016,1811905261.14405
XKX,2017,1892395571.61272
XKX,2018,1978731419.86057
XKX,2019,2070086732.58573
YEM,2000,10211682388.0262
YEM,2001,10426027562.4832
YEM,2002,10697467478.4297
YEM,2003,10864793454.0132
YEM,2004,11001053173.198
YEM,2005,11445096729.9076
YEM,2006,11436100709.7149
YEM,2007,11276438107.8822
YEM,2008,11352791601.3682
YEM,2009,11587074943.2509
YEM,2010,13531107973.9515
YEM,2011,11739200523.4352
YEM,2012,11552658856.8051
YEM,2013,12359037301.8487
YEM,2014,11961726198.8677
YEM,2015,8641051749.43523
YEM,2016,6608163851.81182
YEM,2017,6368367976.65423
YEM,2018,6222809899.03014
YEM,2019,6222809899.03014
ZAF,2000,83822236945.4097
ZAF,2001,85031395978.3046
ZAF,2002,87082110575.5567
ZAF,2003,88267967430.4215
ZAF,2004,91920071625.8169
ZAF,2005,96257595865.6031
ZAF,2006,100156285184.081
ZAF,2007,104287053814.932
ZAF,2008,104415734834.406
ZAF,2009,98155685294.4444
ZAF,2010,102775690392.285
ZAF,2011,104226756301.379
ZAF,2012,104679949229.838
ZAF,2013,106956685747.847
ZAF,2014,106992496783.636
ZAF,2015,107872010585.242
ZAF,2016,107022560144.624
ZAF,2017,108185483613.256
ZAF,2018,108041654812.167
ZAF,2019,106369764201.215
ZMB,2000,2423957036.54291
ZMB,2001,2669660315.60735
ZMB,2002,2963225344.47896
ZMB,2003,3304509328.55267
ZMB,2004,3722713618.6446
ZMB,2005,4171661545.51708
ZMB,2006,4635710721.06064
ZMB,2007,5127541118.59248
ZMB,2008,5420444164.18253
ZMB,2009,6084310145.71303
ZMB,2010,6533396447.85391
ZMB,2011,6809416960.24682
ZMB,2012,6946594817.70236
ZMB,2013,7128056534.15605
ZMB,2014,7405307373.20465
ZMB,2015,7909614892.33078
ZMB,2016,8351712492.9645
ZMB,2017,8803033332.63847
ZMB,2018,9211383606.76242
ZMB,2019,8910383356.61129
ZWE,2000,3044770347.80423
ZWE,2001,2733958232.12148
ZWE,2002,2462875799.71641
ZWE,2003,2053210927.82429
ZWE,2004,2074507554.46014
ZWE,2005,2098490061.63971
ZWE,2006,2011360759.25023
ZWE,2007,1935578776.03225
ZWE,2008,1530770604.4765
ZWE,2009,1678653788.55021
ZWE,2010,2491866300.0
ZWE,2011,2937009036.62528
ZWE,2012,3135272278.40544
ZWE,2013,3237150745.32828
ZWE,2014,3156761203.0667
ZWE,2015,3158117992.55701
ZWE,2016,3200060513.36064
ZWE,2017,3278938791.29841
ZWE,2018,3382817909.81018
ZWE,2019,3382817909.81018
